host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1783408136.157556709	NaN	NaN	NaN	22	NaN
1783408137.145531256	NaN	-1.798	NaN	NaN	NaN
1783408137.150741227	NaN	NaN	NaN	21	NaN
1783408138.147121216	NaN	2.989	NaN	NaN	NaN
1783408138.152321869	NaN	NaN	NaN	21	NaN
1783408139.146460969	NaN	-0.184	NaN	NaN	NaN
1783408139.151687957	NaN	NaN	NaN	21	NaN
1783408140.152866993	NaN	-3.582	NaN	NaN	NaN
1783408140.158111230	NaN	NaN	NaN	22	NaN
1783408141.144221999	NaN	0.447	NaN	NaN	NaN
1783408141.149369958	NaN	NaN	NaN	22	NaN
1783408142.137403184	NaN	-2.56	NaN	NaN	NaN
1783408142.142576865	NaN	NaN	NaN	22	NaN
1783408143.149442364	NaN	2.521	NaN	NaN	NaN
1783408143.154569446	NaN	NaN	NaN	23	NaN
1783408144.144530842	NaN	-0.128	NaN	NaN	NaN
1783408144.149743274	NaN	NaN	NaN	22	NaN
1783408145.148284237	NaN	-2.949	NaN	NaN	NaN
1783408145.153632897	NaN	NaN	NaN	22	NaN
1783408146.147802570	NaN	2.462	NaN	NaN	NaN
1783408146.153037877	NaN	NaN	NaN	22	NaN
1783408147.153164268	NaN	-0.448	NaN	NaN	NaN
1783408147.158361940	NaN	NaN	NaN	23	NaN
1783408148.144890001	NaN	-3.367	NaN	NaN	NaN
1783408148.150121835	NaN	NaN	NaN	24	NaN
1783408149.147725684	NaN	1.934	NaN	NaN	NaN
1783408149.152884466	NaN	NaN	NaN	24	NaN
1783408150.143891318	NaN	-0.672	NaN	NaN	NaN
1783408150.149120917	NaN	NaN	NaN	24	NaN
1783408151.157452613	NaN	-3.302	NaN	NaN	NaN
1783408151.162772830	NaN	NaN	NaN	23	NaN
1783408152.145568773	NaN	2.368	NaN	NaN	NaN
1783408152.150769177	NaN	NaN	NaN	23	NaN
1783408153.143276910	NaN	0.044	NaN	NaN	NaN
1783408153.148483430	NaN	NaN	NaN	23	NaN
1783408154.159388079	NaN	-2.225	NaN	NaN	NaN
1783408154.164714458	NaN	NaN	NaN	23	NaN
1783408155.155431061	NaN	3.242	NaN	NaN	NaN
1783408155.161111116	NaN	NaN	NaN	23	NaN
1783408156.149528867	NaN	0.856	NaN	NaN	NaN
1783408156.154799961	NaN	NaN	NaN	23	NaN
1783408157.155413968	NaN	-1.584	NaN	NaN	NaN
1783408157.160715098	NaN	NaN	NaN	24	NaN
1783408158.139330245	NaN	-3.635	NaN	NaN	NaN
1783408158.144525397	NaN	NaN	NaN	24	NaN
1783408159.144453903	NaN	2.081	NaN	NaN	NaN
1783408159.149674556	NaN	NaN	NaN	24	NaN
1783408160.147466650	NaN	0.054	NaN	NaN	NaN
1783408160.152668993	NaN	NaN	NaN	21	NaN
1783408161.150261533	NaN	-2.021	NaN	NaN	NaN
1783408161.155653201	NaN	NaN	NaN	24	NaN
1783408162.152187672	NaN	-3.794	NaN	NaN	NaN
1783408162.157567293	NaN	NaN	NaN	24	NaN
1783408163.144434457	NaN	1.636	NaN	NaN	NaN
1783408163.149705451	NaN	NaN	NaN	23	NaN
1783408164.147830605	NaN	-1.043	NaN	NaN	NaN
1783408164.153009308	NaN	NaN	NaN	23	NaN
1783408165.147211202	NaN	-3.925	NaN	NaN	NaN
1783408165.152387343	NaN	NaN	NaN	23	NaN
1783408166.139134681	NaN	-0.015	NaN	NaN	NaN
1783408166.144331434	NaN	NaN	NaN	21	NaN
1783408167.142222322	NaN	-3.415	NaN	NaN	NaN
1783408167.147383714	NaN	NaN	NaN	23	NaN
1783408168.142190497	NaN	0.846	NaN	NaN	NaN
1783408168.147390804	NaN	NaN	NaN	23	NaN
1783408169.141345296	NaN	-2.701	NaN	NaN	NaN
1783408169.146537292	NaN	NaN	NaN	23	NaN
1783408170.144105478	NaN	1.394	NaN	NaN	NaN
1783408170.149435733	NaN	NaN	NaN	22	NaN
1783408171.144162999	NaN	-3.086	NaN	NaN	NaN
1783408171.149398905	NaN	NaN	NaN	23	NaN
1783408172.157854383	NaN	0.717	NaN	NaN	NaN
1783408172.163036464	NaN	NaN	NaN	22	NaN
1783408173.151440867	NaN	-3.634	NaN	NaN	NaN
1783408173.156674445	NaN	NaN	NaN	24	NaN
1783408174.146668607	NaN	-1.286	NaN	NaN	NaN
1783408174.151828404	NaN	NaN	NaN	22	NaN
1783408175.165257717	NaN	1.251	NaN	NaN	NaN
1783408175.170414585	NaN	NaN	NaN	21	NaN
1783408176.152336600	NaN	-3.837	NaN	NaN	NaN
1783408176.157552432	NaN	NaN	NaN	20	NaN
1783408177.153315801	NaN	-0.637	NaN	NaN	NaN
1783408177.158533327	NaN	NaN	NaN	22	NaN
1783408178.145302805	NaN	2.62	NaN	NaN	NaN
1783408178.150464023	NaN	NaN	NaN	20	NaN
1783408179.152041094	NaN	-1.831	NaN	NaN	NaN
1783408179.157253212	NaN	NaN	NaN	22	NaN
1783408180.145209975	NaN	1.439	NaN	NaN	NaN
1783408180.150404784	NaN	NaN	NaN	23	NaN
1783408181.147433403	NaN	-2.947	NaN	NaN	NaN
1783408181.152641779	NaN	NaN	NaN	23	NaN
1783408182.144933228	NaN	0.378	NaN	NaN	NaN
1783408182.150135530	NaN	NaN	NaN	24	NaN
1783408183.143488632	NaN	3.701	NaN	NaN	NaN
1783408183.150777689	NaN	NaN	NaN	24	NaN
1783408184.150617201	NaN	-0.877	NaN	NaN	NaN
1783408184.155833741	NaN	NaN	NaN	24	NaN
1783408185.151776779	NaN	2.391	NaN	NaN	NaN
1783408185.156909709	NaN	NaN	NaN	25	NaN
1783408186.154277514	NaN	-2.131	NaN	NaN	NaN
1783408186.159467355	NaN	NaN	NaN	25	NaN
1783408187.152545512	NaN	1.182	NaN	NaN	NaN
1783408187.157716301	NaN	NaN	NaN	24	NaN
1783408188.147702350	NaN	-3.263	NaN	NaN	NaN
1783408188.152860623	NaN	NaN	NaN	26	NaN
1783408189.146457468	NaN	-0.047	NaN	NaN	NaN
1783408189.151628947	NaN	NaN	NaN	25	NaN
1783408190.145437033	NaN	2.914	NaN	NaN	NaN
1783408190.150717887	NaN	NaN	NaN	26	NaN
1783408191.144457945	NaN	-1.8	NaN	NaN	NaN
1783408191.149674222	NaN	NaN	NaN	24	NaN
1783408192.144488035	NaN	1.262	NaN	NaN	NaN
1783408192.149711734	NaN	NaN	NaN	25	NaN
1783408193.143732357	NaN	3.776	NaN	NaN	NaN
1783408193.148896107	NaN	NaN	NaN	24	NaN
1783408194.155012538	NaN	-1.685	NaN	NaN	NaN
1783408194.160156793	NaN	NaN	NaN	24	NaN
1783408195.154279262	NaN	1.002	NaN	NaN	NaN
1783408195.159652745	NaN	NaN	NaN	23	NaN
1783408196.155063733	NaN	-3.565	NaN	NaN	NaN
1783408196.160206805	NaN	NaN	NaN	24	NaN
1783408197.151994869	NaN	-0.41	NaN	NaN	NaN
1783408197.157163610	NaN	NaN	NaN	23	NaN
1783408198.151001116	NaN	3.061	NaN	NaN	NaN
1783408198.156153184	NaN	NaN	NaN	23	NaN
1783408199.142451653	NaN	-1.799	NaN	NaN	NaN
1783408199.147681213	NaN	NaN	NaN	23	NaN
1783408200.149310664	NaN	0.789	NaN	NaN	NaN
1783408200.154501375	NaN	NaN	NaN	23	NaN
1783408201.147794112	NaN	3.726	NaN	NaN	NaN
1783408201.153011262	NaN	NaN	NaN	23	NaN
1783408202.141508380	NaN	-0.731	NaN	NaN	NaN
1783408202.146773433	NaN	NaN	NaN	23	NaN
1783408203.147956170	NaN	3.073	NaN	NaN	NaN
1783408203.153220142	NaN	NaN	NaN	24	NaN
1783408204.143504351	NaN	-1.965	NaN	NaN	NaN
1783408204.148730626	NaN	NaN	NaN	25	NaN
1783408205.150152710	NaN	1.346	NaN	NaN	NaN
1783408205.155330142	NaN	NaN	NaN	24	NaN
1783408206.151892271	NaN	-3.507	NaN	NaN	NaN
1783408206.157176442	NaN	NaN	NaN	23	NaN
1783408207.152302904	NaN	-0.526	NaN	NaN	NaN
1783408207.157469123	NaN	NaN	NaN	25	NaN
1783408208.167293720	NaN	2.225	NaN	NaN	NaN
1783408208.172416118	NaN	NaN	NaN	24	NaN
1783408209.153178993	NaN	-2.668	NaN	NaN	NaN
1783408209.158523278	NaN	NaN	NaN	24	NaN
1783408210.150548197	NaN	0.152	NaN	NaN	NaN
1783408210.155753789	NaN	NaN	NaN	26	NaN
1783408211.142531445	NaN	3.281	NaN	NaN	NaN
1783408211.147752478	NaN	NaN	NaN	25	NaN
1783408212.146063872	NaN	-1.489	NaN	NaN	NaN
1783408212.151254068	NaN	NaN	NaN	26	NaN
1783408213.147445832	NaN	1.633	NaN	NaN	NaN
1783408213.152658168	NaN	NaN	NaN	26	NaN
1783408214.144029318	NaN	-3.27	NaN	NaN	NaN
1783408214.151347625	NaN	NaN	NaN	25	NaN
1783408215.142528354	NaN	-0.968	NaN	NaN	NaN
1783408215.148148590	NaN	NaN	NaN	23	NaN
1783408216.151589144	NaN	1.606	NaN	NaN	NaN
1783408216.157267815	NaN	NaN	NaN	24	NaN
1783408217.144386615	NaN	-3.387	NaN	NaN	NaN
1783408217.149689472	NaN	NaN	NaN	23	NaN
1783408218.152189939	NaN	-1.24	NaN	NaN	NaN
1783408218.157384217	NaN	NaN	NaN	25	NaN
1783408219.147450376	NaN	1.45	NaN	NaN	NaN
1783408219.152678670	NaN	NaN	NaN	24	NaN
1783408220.145322258	NaN	-3.727	NaN	NaN	NaN
1783408220.150495954	NaN	NaN	NaN	24	NaN
1783408221.146175217	NaN	-1.12	NaN	NaN	NaN
1783408221.151345699	NaN	NaN	NaN	25	NaN
1783408222.148291561	NaN	2.138	NaN	NaN	NaN
1783408222.153408929	NaN	NaN	NaN	25	NaN
1783408223.153444373	NaN	-3.36	NaN	NaN	NaN
1783408223.158680160	NaN	NaN	NaN	24	NaN
1783408224.155407122	NaN	-1.591	NaN	NaN	NaN
1783408224.160584471	NaN	NaN	NaN	24	NaN
1783408225.145329681	NaN	-0.053	NaN	NaN	NaN
1783408225.150548995	NaN	NaN	NaN	25	NaN
1783408226.160745538	NaN	1.252	NaN	NaN	NaN
1783408226.165872154	NaN	NaN	NaN	24	NaN
1783408227.154497796	NaN	3.42	NaN	NaN	NaN
1783408227.159727401	NaN	NaN	NaN	24	NaN
1783408228.151195293	NaN	-2.114	NaN	NaN	NaN
1783408228.156371248	NaN	NaN	NaN	24	NaN
1783408229.154032242	NaN	0.203	NaN	NaN	NaN
1783408229.159212366	NaN	NaN	NaN	22	NaN
1783408230.150193148	NaN	2.258	NaN	NaN	NaN
1783408230.155410384	NaN	NaN	NaN	23	NaN
1783408231.139403003	NaN	3.487	NaN	NaN	NaN
1783408231.144657189	NaN	NaN	NaN	24	NaN
1783408232.148502793	NaN	-2.765	NaN	NaN	NaN
1783408232.153699656	NaN	NaN	NaN	24	NaN
1783408233.145205717	NaN	-1.018	NaN	NaN	NaN
1783408233.150340102	NaN	NaN	NaN	24	NaN
1783408234.144962471	NaN	0.135	NaN	NaN	NaN
1783408234.150126159	NaN	NaN	NaN	24	NaN
1783408235.145312243	NaN	1.369	NaN	NaN	NaN
1783408235.150896907	NaN	NaN	NaN	23	NaN
1783408236.150465475	NaN	2.089	NaN	NaN	NaN
1783408236.155701148	NaN	NaN	NaN	23	NaN
1783408237.145482442	NaN	3.377	NaN	NaN	NaN
1783408237.150662674	NaN	NaN	NaN	24	NaN
1783408238.145348493	NaN	-3.285	NaN	NaN	NaN
1783408238.150572265	NaN	NaN	NaN	24	NaN
1783408239.139598223	NaN	-2.581	NaN	NaN	NaN
1783408239.144855609	NaN	NaN	NaN	24	NaN
1783408240.150678908	NaN	-1.965	NaN	NaN	NaN
1783408240.155820809	NaN	NaN	NaN	24	NaN
1783408241.141496636	NaN	-1.298	NaN	NaN	NaN
1783408241.146701889	NaN	NaN	NaN	24	NaN
1783408242.158543303	NaN	-1.074	NaN	NaN	NaN
1783408242.163704774	NaN	NaN	NaN	25	NaN
1783408243.152497619	NaN	-0.178	NaN	NaN	NaN
1783408243.157757252	NaN	NaN	NaN	24	NaN
1783408244.147522766	NaN	0.56	NaN	NaN	NaN
1783408244.154851513	NaN	NaN	NaN	24	NaN
1783408245.161419976	NaN	0.229	NaN	NaN	NaN
1783408245.166747360	NaN	NaN	NaN	24	NaN
1783408246.147540404	NaN	-0.135	NaN	NaN	NaN
1783408246.152737634	NaN	NaN	NaN	25	NaN
1783408247.147336124	NaN	-0.47	NaN	NaN	NaN
1783408247.152559140	NaN	NaN	NaN	25	NaN
1783408248.156748408	NaN	-1.105	NaN	NaN	NaN
1783408248.161933948	NaN	NaN	NaN	25	NaN
1783408249.153468494	NaN	-1.672	NaN	NaN	NaN
1783408249.158742478	NaN	NaN	NaN	26	NaN
1783408250.146337078	NaN	-2.184	NaN	NaN	NaN
1783408250.151514825	NaN	NaN	NaN	26	NaN
1783408251.152190505	NaN	-2.729	NaN	NaN	NaN
1783408251.157493839	NaN	NaN	NaN	26	NaN
1783408252.145565642	NaN	-3.549	NaN	NaN	NaN
1783408252.150816053	NaN	NaN	NaN	26	NaN
1783408253.162189293	NaN	3.501	NaN	NaN	NaN
1783408253.167332879	NaN	NaN	NaN	24	NaN
1783408254.162755419	NaN	2.968	NaN	NaN	NaN
1783408254.167909237	NaN	NaN	NaN	25	NaN
1783408255.144273690	NaN	2.265	NaN	NaN	NaN
1783408255.149473740	NaN	NaN	NaN	23	NaN
1783408256.148479158	NaN	1.386	NaN	NaN	NaN
1783408256.153744316	NaN	NaN	NaN	24	NaN
1783408257.162592402	NaN	-0.727	NaN	NaN	NaN
1783408257.167788679	NaN	NaN	NaN	24	NaN
1783408258.150521439	NaN	-2.832	NaN	NaN	NaN
1783408258.155733290	NaN	NaN	NaN	24	NaN
1783408259.149443804	NaN	3.561	NaN	NaN	NaN
1783408259.154664475	NaN	NaN	NaN	24	NaN
1783408260.159268425	NaN	2.095	NaN	NaN	NaN
1783408260.164522552	NaN	NaN	NaN	26	NaN
1783408261.147203627	NaN	-0.229	NaN	NaN	NaN
1783408261.152493132	NaN	NaN	NaN	25	NaN
1783408262.157410581	NaN	-3.138	NaN	NaN	NaN
1783408262.162856665	NaN	NaN	NaN	26	NaN
1783408263.142550208	NaN	1.385	NaN	NaN	NaN
1783408263.147789386	NaN	NaN	NaN	24	NaN
1783408264.144073042	NaN	-2.292	NaN	NaN	NaN
1783408264.149340613	NaN	NaN	NaN	24	NaN
1783408265.145538211	NaN	2.174	NaN	NaN	NaN
1783408265.150714616	NaN	NaN	NaN	26	NaN
1783408266.148015424	NaN	-0.79	NaN	NaN	NaN
1783408266.153188162	NaN	NaN	NaN	26	NaN
1783408267.146518157	NaN	-3.764	NaN	NaN	NaN
1783408267.151772048	NaN	NaN	NaN	26	NaN
1783408268.146495199	NaN	0.503	NaN	NaN	NaN
1783408268.151685652	NaN	NaN	NaN	26	NaN
1783408269.147231203	NaN	-3.944	NaN	NaN	NaN
1783408269.152434429	NaN	NaN	NaN	25	NaN
1783408270.150711463	NaN	-0.048	NaN	NaN	NaN
1783408270.155899729	NaN	NaN	NaN	26	NaN
1783408271.144545070	NaN	-3.33	NaN	NaN	NaN
1783408271.149754790	NaN	NaN	NaN	26	NaN
1783408272.141323553	NaN	0.589	NaN	NaN	NaN
1783408272.146507915	NaN	NaN	NaN	23	NaN
1783408273.147434276	NaN	-3.705	NaN	NaN	NaN
1783408273.152679803	NaN	NaN	NaN	24	NaN
1783408274.143579342	NaN	0.634	NaN	NaN	NaN
1783408274.148767509	NaN	NaN	NaN	24	NaN
1783408275.145745902	NaN	-2.531	NaN	NaN	NaN
1783408275.150913279	NaN	NaN	NaN	22	NaN
1783408276.146330866	NaN	1.607	NaN	NaN	NaN
1783408276.151468700	NaN	NaN	NaN	23	NaN
1783408277.145095667	NaN	-2.384	NaN	NaN	NaN
1783408277.152499598	NaN	NaN	NaN	22	NaN
1783408278.153161559	NaN	2.46	NaN	NaN	NaN
1783408278.158354029	NaN	NaN	NaN	26	NaN
1783408279.143365279	NaN	-1.464	NaN	NaN	NaN
1783408279.148589620	NaN	NaN	NaN	25	NaN
1783408280.143322738	NaN	2.416	NaN	NaN	NaN
1783408280.148475004	NaN	NaN	NaN	25	NaN
1783408281.144503800	NaN	-1.809	NaN	NaN	NaN
1783408281.149807174	NaN	NaN	NaN	25	NaN
1783408282.155193347	NaN	2.39	NaN	NaN	NaN
1783408282.160345644	NaN	NaN	NaN	26	NaN
1783408283.150518847	NaN	-1.174	NaN	NaN	NaN
1783408283.155736110	NaN	NaN	NaN	26	NaN
1783408284.148572602	NaN	2.332	NaN	NaN	NaN
1783408284.153866842	NaN	NaN	NaN	25	NaN
1783408285.145712927	NaN	-3.78	NaN	NaN	NaN
1783408285.150869857	NaN	NaN	NaN	26	NaN
1783408286.145537390	NaN	-1.695	NaN	NaN	NaN
1783408286.150790894	NaN	NaN	NaN	25	NaN
1783408287.146000795	NaN	0.484	NaN	NaN	NaN
1783408287.151164475	NaN	NaN	NaN	25	NaN
1783408288.142557164	NaN	2.72	NaN	NaN	NaN
1783408288.147894430	NaN	NaN	NaN	24	NaN
1783408289.140434358	NaN	-2.177	NaN	NaN	NaN
1783408289.145673823	NaN	NaN	NaN	25	NaN
1783408290.144571539	NaN	0.362	NaN	NaN	NaN
1783408290.151973060	NaN	NaN	NaN	25	NaN
1783408291.144164752	NaN	2.454	NaN	NaN	NaN
1783408291.149417183	NaN	NaN	NaN	26	NaN
1783408292.143308162	NaN	-3.296	NaN	NaN	NaN
1783408292.148618900	NaN	NaN	NaN	24	NaN
1783408293.145379935	NaN	-1.115	NaN	NaN	NaN
1783408293.150745832	NaN	NaN	NaN	24	NaN
1783408294.144513886	NaN	0.335	NaN	NaN	NaN
1783408294.149838680	NaN	NaN	NaN	25	NaN
1783408295.139532563	NaN	2.564	NaN	NaN	NaN
1783408295.144775594	NaN	NaN	NaN	26	NaN
1783408296.139267148	NaN	-2.529	NaN	NaN	NaN
1783408296.144457589	NaN	NaN	NaN	24	NaN
1783408297.146785695	NaN	-0.175	NaN	NaN	NaN
1783408297.152052730	NaN	NaN	NaN	25	NaN
1783408298.141421415	NaN	1.5	NaN	NaN	NaN
1783408298.146635615	NaN	NaN	NaN	25	NaN
1783408299.150477563	NaN	2.484	NaN	NaN	NaN
1783408299.155711584	NaN	NaN	NaN	24	NaN
1783408300.157531062	NaN	2.965	NaN	NaN	NaN
1783408300.162773371	NaN	NaN	NaN	25	NaN
1783408301.148141090	NaN	-3.511	NaN	NaN	NaN
1783408301.153330051	NaN	NaN	NaN	26	NaN
1783408302.151473172	NaN	-2.528	NaN	NaN	NaN
1783408302.156756987	NaN	NaN	NaN	25	NaN
1783408303.146270401	NaN	-1.322	NaN	NaN	NaN
1783408303.151516566	NaN	NaN	NaN	24	NaN
1783408304.143470863	NaN	-0.317	NaN	NaN	NaN
1783408304.148695373	NaN	NaN	NaN	24	NaN
1783408305.147314419	NaN	1.081	NaN	NaN	NaN
1783408305.152437792	NaN	NaN	NaN	24	NaN
1783408306.145715334	NaN	2.867	NaN	NaN	NaN
1783408306.150897266	NaN	NaN	NaN	24	NaN
1783408307.143372227	NaN	-3.506	NaN	NaN	NaN
1783408307.148570616	NaN	NaN	NaN	23	NaN
1783408308.149305802	NaN	-2.224	NaN	NaN	NaN
1783408308.154548552	NaN	NaN	NaN	23	NaN
1783408309.145468624	NaN	-0.977	NaN	NaN	NaN
1783408309.151018214	NaN	NaN	NaN	22	NaN
1783408310.150454901	NaN	0.403	NaN	NaN	NaN
1783408310.155748987	NaN	NaN	NaN	24	NaN
1783408311.151533622	NaN	0.654	NaN	NaN	NaN
1783408311.156718328	NaN	NaN	NaN	25	NaN
1783408312.142385565	NaN	2.094	NaN	NaN	NaN
1783408312.147539162	NaN	NaN	NaN	24	NaN
1783408313.142402312	NaN	2.523	NaN	NaN	NaN
1783408313.147558891	NaN	NaN	NaN	23	NaN
1783408314.146569001	NaN	2.22	NaN	NaN	NaN
1783408314.151797002	NaN	NaN	NaN	23	NaN
1783408315.145277123	NaN	2.908	NaN	NaN	NaN
1783408315.150459862	NaN	NaN	NaN	23	NaN
1783408316.148175493	NaN	3.19	NaN	NaN	NaN
1783408316.153511469	NaN	NaN	NaN	23	NaN
1783408317.153463529	NaN	3.672	NaN	NaN	NaN
1783408317.158704396	NaN	NaN	NaN	23	NaN
1783408318.159450183	NaN	3.042	NaN	NaN	NaN
1783408318.164711125	NaN	NaN	NaN	22	NaN
1783408319.142574011	NaN	2.219	NaN	NaN	NaN
1783408319.147806342	NaN	NaN	NaN	22	NaN
1783408320.145193395	NaN	1.384	NaN	NaN	NaN
1783408320.150354708	NaN	NaN	NaN	23	NaN
1783408321.159447998	NaN	2.05	NaN	NaN	NaN
1783408321.164640816	NaN	NaN	NaN	23	NaN
1783408322.157171842	NaN	2.283	NaN	NaN	NaN
1783408322.162349814	NaN	NaN	NaN	23	NaN
1783408323.164730743	NaN	0.83	NaN	NaN	NaN
1783408323.169856070	NaN	NaN	NaN	23	NaN
1783408324.147995348	NaN	-1.227	NaN	NaN	NaN
1783408324.153155100	NaN	NaN	NaN	23	NaN
1783408325.144276763	NaN	-2.555	NaN	NaN	NaN
1783408325.149442318	NaN	NaN	NaN	22	NaN
1783408326.147533405	NaN	-3.522	NaN	NaN	NaN
1783408326.152729571	NaN	NaN	NaN	23	NaN
1783408327.144576385	NaN	2.009	NaN	NaN	NaN
1783408327.149747732	NaN	NaN	NaN	23	NaN
1783408328.137833069	NaN	-0.244	NaN	NaN	NaN
1783408328.143074530	NaN	NaN	NaN	22	NaN
1783408329.145484282	NaN	-3.311	NaN	NaN	NaN
1783408329.150696856	NaN	NaN	NaN	25	NaN
1783408330.142814693	NaN	1.501	NaN	NaN	NaN
1783408330.148073128	NaN	NaN	NaN	25	NaN
1783408331.148533111	NaN	-0.718	NaN	NaN	NaN
1783408331.153800580	NaN	NaN	NaN	23	NaN
1783408332.148045118	NaN	-3.022	NaN	NaN	NaN
1783408332.153239056	NaN	NaN	NaN	24	NaN
1783408333.148424401	NaN	2.837	NaN	NaN	NaN
1783408333.153631169	NaN	NaN	NaN	22	NaN
1783408334.141440456	NaN	0.562	NaN	NaN	NaN
1783408334.146712189	NaN	NaN	NaN	23	NaN
1783408335.144646566	NaN	-1.872	NaN	NaN	NaN
1783408335.151210964	NaN	NaN	NaN	25	NaN
1783408336.147495849	NaN	3.156	NaN	NaN	NaN
1783408336.152686881	NaN	NaN	NaN	24	NaN
1783408337.150403350	NaN	0.672	NaN	NaN	NaN
1783408337.155551649	NaN	NaN	NaN	23	NaN
1783408338.148551907	NaN	-3.007	NaN	NaN	NaN
1783408338.153796109	NaN	NaN	NaN	24	NaN
1783408339.151619996	NaN	1.616	NaN	NaN	NaN
1783408339.156780238	NaN	NaN	NaN	26	NaN
1783408340.154202341	NaN	-1.801	NaN	NaN	NaN
1783408340.159402456	NaN	NaN	NaN	26	NaN
1783408341.156135228	NaN	2.257	NaN	NaN	NaN
1783408341.161298284	NaN	NaN	NaN	26	NaN
1783408342.150523008	NaN	-1.874	NaN	NaN	NaN
1783408342.155746454	NaN	NaN	NaN	24	NaN
1783408343.143929697	NaN	2.233	NaN	NaN	NaN
1783408343.149237248	NaN	NaN	NaN	23	NaN
1783408344.145673740	NaN	-1.965	NaN	NaN	NaN
1783408344.150850594	NaN	NaN	NaN	25	NaN
1783408345.147708331	NaN	1.075	NaN	NaN	NaN
1783408345.152891518	NaN	NaN	NaN	26	NaN
1783408346.145796846	NaN	-3.988	NaN	NaN	NaN
1783408346.150977768	NaN	NaN	NaN	24	NaN
1783408347.152711959	NaN	-1.026	NaN	NaN	NaN
1783408347.157900661	NaN	NaN	NaN	25	NaN
1783408348.148749980	NaN	1.627	NaN	NaN	NaN
1783408348.153852279	NaN	NaN	NaN	25	NaN
1783408349.154422381	NaN	-3.971	NaN	NaN	NaN
1783408349.159634324	NaN	NaN	NaN	23	NaN
1783408350.156411437	NaN	-0.784	NaN	NaN	NaN
1783408350.161563410	NaN	NaN	NaN	24	NaN
1783408351.153607479	NaN	1.396	NaN	NaN	NaN
1783408351.158765564	NaN	NaN	NaN	25	NaN
1783408352.145514663	NaN	3.288	NaN	NaN	NaN
1783408352.150923339	NaN	NaN	NaN	23	NaN
1783408353.147645135	NaN	-2.772	NaN	NaN	NaN
1783408353.152908499	NaN	NaN	NaN	24	NaN
1783408354.157910004	NaN	-1.254	NaN	NaN	NaN
1783408354.163124941	NaN	NaN	NaN	24	NaN
1783408355.146670355	NaN	0.751	NaN	NaN	NaN
1783408355.151937772	NaN	NaN	NaN	24	NaN
1783408356.149728241	NaN	1.953	NaN	NaN	NaN
1783408356.155200480	NaN	NaN	NaN	25	NaN
1783408357.153564703	NaN	-3.814	NaN	NaN	NaN
1783408357.158778744	NaN	NaN	NaN	23	NaN
1783408358.148618326	NaN	-1.208	NaN	NaN	NaN
1783408358.154049025	NaN	NaN	NaN	22	NaN
1783408359.147415669	NaN	0.918	NaN	NaN	NaN
1783408359.153008825	NaN	NaN	NaN	22	NaN
1783408360.145487011	NaN	1.295	NaN	NaN	NaN
1783408360.151033324	NaN	NaN	NaN	22	NaN
1783408361.154393881	NaN	1.202	NaN	NaN	NaN
1783408361.159652946	NaN	NaN	NaN	22	NaN
1783408362.162262695	NaN	0.998	NaN	NaN	NaN
1783408362.167474024	NaN	NaN	NaN	24	NaN
1783408363.149466271	NaN	1.021	NaN	NaN	NaN
1783408363.154747188	NaN	NaN	NaN	23	NaN
1783408364.151524249	NaN	1.83	NaN	NaN	NaN
1783408364.156985263	NaN	NaN	NaN	24	NaN
1783408365.159419070	NaN	1.65	NaN	NaN	NaN
1783408365.166726794	NaN	NaN	NaN	22	NaN
1783408366.159670543	NaN	1.83	NaN	NaN	NaN
1783408366.164905298	NaN	NaN	NaN	21	NaN
1783408367.146603536	NaN	2.427	NaN	NaN	NaN
1783408367.151847919	NaN	NaN	NaN	23	NaN
1783408368.147286518	NaN	2.207	NaN	NaN	NaN
1783408368.152483648	NaN	NaN	NaN	23	NaN
1783408369.145457843	NaN	1.702	NaN	NaN	NaN
1783408369.150802572	NaN	NaN	NaN	22	NaN
1783408370.154153641	NaN	0.693	NaN	NaN	NaN
1783408370.159320711	NaN	NaN	NaN	23	NaN
1783408371.145474872	NaN	-1.806	NaN	NaN	NaN
1783408371.150760207	NaN	NaN	NaN	23	NaN
1783408372.145241819	NaN	3.542	NaN	NaN	NaN
1783408372.150431206	NaN	NaN	NaN	23	NaN
1783408373.146450422	NaN	1.003	NaN	NaN	NaN
1783408373.151648695	NaN	NaN	NaN	22	NaN
1783408374.152612595	NaN	-0.737	NaN	NaN	NaN
1783408374.157891805	NaN	NaN	NaN	23	NaN
1783408375.150596405	NaN	-2.192	NaN	NaN	NaN
1783408375.155873098	NaN	NaN	NaN	24	NaN
1783408376.145693945	NaN	3.485	NaN	NaN	NaN
1783408376.150895416	NaN	NaN	NaN	22	NaN
1783408377.144314386	NaN	0.522	NaN	NaN	NaN
1783408377.149474838	NaN	NaN	NaN	21	NaN
1783408378.151327341	NaN	-2.203	NaN	NaN	NaN
1783408378.156504010	NaN	NaN	NaN	22	NaN
1783408379.149491549	NaN	-3.807	NaN	NaN	NaN
1783408379.154677362	NaN	NaN	NaN	21	NaN
1783408380.151462122	NaN	1.965	NaN	NaN	NaN
1783408380.156665704	NaN	NaN	NaN	21	NaN
1783408381.146663070	NaN	-1.994	NaN	NaN	NaN
1783408381.151894044	NaN	NaN	NaN	21	NaN
1783408382.142199312	NaN	-0.033	NaN	NaN	NaN
1783408382.147405866	NaN	NaN	NaN	20	NaN
1783408383.148337135	NaN	2.253	NaN	NaN	NaN
