host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1700000279.000	NaN	NaN	NaN	9	NaN
1700000279.000	NaN	NaN	3	NaN	NaN
1700000280.000	NaN	NaN	NaN	12	NaN
1700000280.000	NaN	NaN	3	NaN	NaN
1700000281.000	NaN	NaN	NaN	9	NaN
1700000281.000	NaN	NaN	3	NaN	NaN
1700000282.000	NaN	NaN	NaN	9	NaN
1700000282.000	NaN	NaN	3	NaN	NaN
1700000283.000	NaN	NaN	NaN	13	NaN
1700000283.000	NaN	NaN	3	NaN	NaN
1700000284.000	NaN	NaN	NaN	10	NaN
1700000284.000	NaN	NaN	3	NaN	NaN
1700000285.000	NaN	NaN	NaN	11	NaN
1700000285.000	NaN	NaN	3	NaN	NaN
1700000286.000	NaN	NaN	NaN	11	NaN
1700000286.000	NaN	NaN	3	NaN	NaN
1700000287.000	NaN	NaN	NaN	10	NaN
1700000287.000	NaN	NaN	3	NaN	NaN
1700000288.000	NaN	NaN	NaN	9	NaN
1700000288.000	NaN	NaN	3	NaN	NaN
1700000289.000	NaN	NaN	NaN	13	NaN
1700000289.000	NaN	NaN	3	NaN	NaN
1700000290.000	NaN	NaN	NaN	13	NaN
1700000290.000	NaN	NaN	3	NaN	NaN
1700000291.000	NaN	NaN	NaN	13	NaN
1700000291.000	NaN	NaN	3	NaN	NaN
1700000292.000	NaN	NaN	NaN	9	NaN
1700000292.000	NaN	NaN	3	NaN	NaN
1700000293.000	NaN	NaN	NaN	10	NaN
1700000293.000	NaN	NaN	3	NaN	NaN
1700000294.000	NaN	NaN	NaN	11	NaN
1700000294.000	NaN	NaN	3	NaN	NaN
1700000295.000	NaN	NaN	NaN	13	NaN
1700000295.000	NaN	NaN	3	NaN	NaN
1700000296.000	NaN	NaN	NaN	11	NaN
1700000296.000	NaN	NaN	3	NaN	NaN
1700000297.000	NaN	NaN	NaN	12	NaN
1700000297.000	NaN	NaN	3	NaN	NaN
1700000298.000	NaN	NaN	NaN	12	NaN
1700000298.000	NaN	NaN	3	NaN	NaN
1700000299.000	NaN	NaN	NaN	10	NaN
1700000299.000	NaN	NaN	3	NaN	NaN
1700000300.000	NaN	NaN	NaN	11	NaN
1700000300.000	NaN	NaN	3	NaN	NaN
1700000301.000	NaN	NaN	NaN	10	NaN
1700000301.000	NaN	NaN	3	NaN	NaN
1700000302.000	NaN	NaN	NaN	10	NaN
1700000302.000	NaN	NaN	3	NaN	NaN
1700000303.000	NaN	NaN	NaN	9	NaN
1700000303.000	NaN	NaN	3	NaN	NaN
1700000304.000	NaN	NaN	NaN	10	NaN
1700000304.000	NaN	NaN	3	NaN	NaN
1700000305.000	NaN	NaN	NaN	13	NaN
1700000305.000	NaN	NaN	3	NaN	NaN
1700000306.000	NaN	NaN	NaN	11	NaN
1700000306.000	NaN	NaN	3	NaN	NaN
1700000307.000	NaN	NaN	NaN	12	NaN
1700000307.000	NaN	NaN	3	NaN	NaN
1700000308.000	NaN	NaN	NaN	12	NaN
1700000308.000	NaN	NaN	3	NaN	NaN
1700000309.000	NaN	NaN	NaN	13	NaN
1700000309.000	NaN	NaN	3	NaN	NaN
1700000310.000	NaN	NaN	NaN	11	NaN
1700000310.000	NaN	NaN	3	NaN	NaN
1700000311.000	NaN	NaN	NaN	10	NaN
1700000311.000	NaN	NaN	3	NaN	NaN
1700000312.000	NaN	NaN	NaN	10	NaN
1700000312.000	NaN	NaN	3	NaN	NaN
1700000313.000	NaN	NaN	NaN	10	NaN
1700000313.000	NaN	NaN	3	NaN	NaN
1700000314.000	NaN	NaN	NaN	12	NaN
1700000314.000	NaN	NaN	3	NaN	NaN
1700000315.000	NaN	NaN	NaN	13	NaN
1700000315.000	NaN	NaN	3	NaN	NaN
1700000316.000	NaN	NaN	NaN	10	NaN
1700000316.000	NaN	NaN	3	NaN	NaN
1700000317.000	NaN	NaN	NaN	10	NaN
1700000317.000	NaN	NaN	3	NaN	NaN
1700000318.000	NaN	NaN	NaN	11	NaN
1700000318.000	NaN	NaN	3	NaN	NaN
1700000319.000	NaN	NaN	NaN	11	NaN
1700000319.000	NaN	NaN	3	NaN	NaN
1700000320.000	NaN	NaN	NaN	11	NaN
1700000320.000	NaN	NaN	3	NaN	NaN
1700000321.000	NaN	NaN	NaN	10	NaN
1700000321.000	NaN	NaN	3	NaN	NaN
1700000322.000	NaN	NaN	NaN	9	NaN
1700000322.000	NaN	NaN	3	NaN	NaN
1700000323.000	NaN	NaN	NaN	10	NaN
1700000323.000	NaN	NaN	3	NaN	NaN
1700000324.000	NaN	NaN	NaN	9	NaN
1700000324.000	NaN	NaN	3	NaN	NaN
1700000325.000	NaN	NaN	NaN	11	NaN
1700000325.000	NaN	NaN	3	NaN	NaN
1700000326.000	NaN	NaN	NaN	9	NaN
1700000326.000	NaN	NaN	3	NaN	NaN
1700000327.000	NaN	NaN	NaN	9	NaN
1700000327.000	NaN	NaN	3	NaN	NaN
1700000328.000	NaN	NaN	NaN	12	NaN
1700000328.000	NaN	NaN	3	NaN	NaN
1700000329.000	NaN	NaN	NaN	10	NaN
1700000329.000	NaN	NaN	3	NaN	NaN
1700000330.000	NaN	NaN	NaN	12	NaN
1700000330.000	NaN	NaN	3	NaN	NaN
1700000331.000	NaN	NaN	NaN	11	NaN
1700000331.000	NaN	NaN	3	NaN	NaN
1700000332.000	NaN	NaN	NaN	12	NaN
1700000332.000	NaN	NaN	3	NaN	NaN
1700000333.000	NaN	NaN	NaN	10	NaN
1700000333.000	NaN	NaN	3	NaN	NaN
1700000334.000	NaN	NaN	NaN	11	NaN
1700000334.000	NaN	NaN	3	NaN	NaN
1700000335.000	NaN	NaN	NaN	12	NaN
1700000335.000	NaN	NaN	3	NaN	NaN
1700000336.000	NaN	NaN	NaN	9	NaN
1700000336.000	NaN	NaN	3	NaN	NaN
1700000337.000	NaN	NaN	NaN	13	NaN
1700000337.000	NaN	NaN	3	NaN	NaN
1700000338.000	NaN	NaN	NaN	10	NaN
1700000338.000	NaN	NaN	3	NaN	NaN
1700000339.000	NaN	NaN	NaN	12	NaN
1700000339.000	NaN	NaN	3	NaN	NaN
1700000340.000	NaN	NaN	NaN	13	NaN
1700000340.000	NaN	NaN	3	NaN	NaN
1700000341.000	NaN	NaN	NaN	12	NaN
1700000341.000	NaN	NaN	3	NaN	NaN
1700000342.000	NaN	NaN	NaN	10	NaN
1700000342.000	NaN	NaN	3	NaN	NaN
1700000343.000	NaN	NaN	NaN	9	NaN
1700000343.000	NaN	NaN	3	NaN	NaN
1700000344.000	NaN	NaN	NaN	11	NaN
1700000344.000	NaN	NaN	3	NaN	NaN
1700000345.000	NaN	NaN	NaN	13	NaN
1700000345.000	NaN	NaN	3	NaN	NaN
1700000346.000	NaN	NaN	NaN	10	NaN
1700000346.000	NaN	NaN	3	NaN	NaN
1700000347.000	NaN	NaN	NaN	13	NaN
1700000347.000	NaN	NaN	3	NaN	NaN
1700000348.000	NaN	NaN	NaN	10	NaN
1700000348.000	NaN	NaN	3	NaN	NaN
1700000349.000	NaN	NaN	NaN	13	NaN
1700000349.000	NaN	NaN	3	NaN	NaN
1700000350.000	NaN	NaN	NaN	9	NaN
1700000350.000	NaN	NaN	3	NaN	NaN
1700000351.000	NaN	NaN	NaN	10	NaN
1700000351.000	NaN	NaN	3	NaN	NaN
1700000352.000	NaN	NaN	NaN	13	NaN
1700000352.000	NaN	NaN	3	NaN	NaN
1700000353.000	NaN	NaN	NaN	12	NaN
1700000353.000	NaN	NaN	3	NaN	NaN
1700000354.000	NaN	NaN	NaN	13	NaN
1700000354.000	NaN	NaN	3	NaN	NaN
1700000355.000	NaN	NaN	NaN	12	NaN
1700000355.000	NaN	NaN	3	NaN	NaN
1700000356.000	NaN	NaN	NaN	12	NaN
1700000356.000	NaN	NaN	3	NaN	NaN
1700000357.000	NaN	NaN	NaN	12	NaN
1700000357.000	NaN	NaN	3	NaN	NaN
1700000358.000	NaN	NaN	NaN	10	NaN
1700000358.000	NaN	NaN	3	NaN	NaN
1700000359.000	NaN	NaN	NaN	11	NaN
1700000359.000	NaN	NaN	3	NaN	NaN
1700000360.000	NaN	NaN	NaN	10	NaN
1700000360.000	NaN	NaN	3	NaN	NaN
1700000361.000	NaN	NaN	NaN	12	NaN
1700000361.000	NaN	NaN	3	NaN	NaN
1700000362.000	NaN	NaN	NaN	12	NaN
1700000362.000	NaN	NaN	3	NaN	NaN
1700000363.000	NaN	NaN	NaN	10	NaN
1700000363.000	NaN	NaN	3	NaN	NaN
1700000364.000	NaN	NaN	NaN	9	NaN
1700000364.000	NaN	NaN	3	NaN	NaN
1700000365.000	NaN	NaN	NaN	13	NaN
1700000365.000	NaN	NaN	3	NaN	NaN
1700000366.000	NaN	NaN	NaN	12	NaN
1700000366.000	NaN	NaN	3	NaN	NaN
1700000367.000	NaN	NaN	NaN	11	NaN
1700000367.000	NaN	NaN	3	NaN	NaN
1700000368.000	NaN	NaN	NaN	11	NaN
1700000368.000	NaN	NaN	3	NaN	NaN
1700000369.000	NaN	NaN	NaN	12	NaN
1700000369.000	NaN	NaN	3	NaN	NaN
1700000370.000	NaN	NaN	NaN	11	NaN
1700000370.000	NaN	NaN	3	NaN	NaN
1700000371.000	NaN	NaN	NaN	11	NaN
1700000371.000	NaN	NaN	3	NaN	NaN
1700000372.000	NaN	NaN	NaN	10	NaN
1700000372.000	NaN	NaN	3	NaN	NaN
1700000373.000	NaN	NaN	NaN	10	NaN
1700000373.000	NaN	NaN	3	NaN	NaN
1700000374.000	NaN	NaN	NaN	9	NaN
1700000374.000	NaN	NaN	3	NaN	NaN
1700000375.000	NaN	NaN	NaN	12	NaN
1700000375.000	NaN	NaN	3	NaN	NaN
1700000376.000	NaN	NaN	NaN	11	NaN
1700000376.000	NaN	NaN	3	NaN	NaN
1700000377.000	NaN	NaN	NaN	11	NaN
1700000377.000	NaN	NaN	3	NaN	NaN
1700000378.000	NaN	NaN	NaN	9	NaN
1700000378.000	NaN	NaN	3	NaN	NaN
1700000379.000	NaN	NaN	NaN	10	NaN
1700000379.000	NaN	NaN	3	NaN	NaN
1700000380.000	NaN	NaN	NaN	10	NaN
1700000380.000	NaN	NaN	3	NaN	NaN
1700000381.000	NaN	NaN	NaN	10	NaN
1700000381.000	NaN	NaN	3	NaN	NaN
1700000382.000	NaN	NaN	NaN	10	NaN
1700000382.000	NaN	NaN	3	NaN	NaN
1700000383.000	NaN	NaN	NaN	12	NaN
1700000383.000	NaN	NaN	3	NaN	NaN
1700000384.000	NaN	NaN	NaN	11	NaN
1700000384.000	NaN	NaN	3	NaN	NaN
1700000385.000	NaN	NaN	NaN	11	NaN
1700000385.000	NaN	NaN	3	NaN	NaN
1700000386.000	NaN	NaN	NaN	11	NaN
1700000386.000	NaN	NaN	3	NaN	NaN
1700000387.000	NaN	NaN	NaN	10	NaN
1700000387.000	NaN	NaN	3	NaN	NaN
1700000388.000	NaN	NaN	NaN	9	NaN
1700000388.000	NaN	NaN	3	NaN	NaN
1700000389.000	NaN	NaN	NaN	11	NaN
1700000389.000	NaN	NaN	3	NaN	NaN
1700000390.000	NaN	NaN	NaN	11	NaN
1700000390.000	NaN	NaN	3	NaN	NaN
1700000391.000	NaN	NaN	NaN	12	NaN
1700000391.000	NaN	NaN	3	NaN	NaN
1700000392.000	NaN	NaN	NaN	11	NaN
1700000392.000	NaN	NaN	3	NaN	NaN
1700000393.000	NaN	NaN	NaN	12	NaN
1700000393.000	NaN	NaN	3	NaN	NaN
1700000394.000	NaN	NaN	NaN	12	NaN
1700000394.000	NaN	NaN	3	NaN	NaN
1700000395.000	NaN	NaN	NaN	10	NaN
1700000395.000	NaN	NaN	3	NaN	NaN
1700000396.000	NaN	NaN	NaN	11	NaN
1700000396.000	NaN	NaN	3	NaN	NaN
1700000397.000	NaN	NaN	NaN	11	NaN
1700000397.000	NaN	NaN	3	NaN	NaN
1700000398.000	NaN	NaN	NaN	10	NaN
1700000398.000	NaN	NaN	3	NaN	NaN
1700000399.000	NaN	NaN	NaN	11	NaN
1700000399.000	NaN	NaN	3	NaN	NaN
1700000400.000	NaN	NaN	NaN	11	NaN
1700000400.000	NaN	NaN	3	NaN	NaN
1700000401.000	NaN	NaN	NaN	13	NaN
1700000401.000	NaN	NaN	3	NaN	NaN
1700000402.000	NaN	NaN	NaN	13	NaN
1700000402.000	NaN	NaN	3	NaN	NaN
1700000403.000	NaN	NaN	NaN	10	NaN
1700000403.000	NaN	NaN	3	NaN	NaN
1700000404.000	NaN	NaN	NaN	12	NaN
1700000404.000	NaN	NaN	3	NaN	NaN
1700000405.000	NaN	NaN	NaN	9	NaN
1700000405.000	NaN	NaN	3	NaN	NaN
1700000406.000	NaN	NaN	NaN	9	NaN
1700000406.000	NaN	NaN	3	NaN	NaN
1700000407.000	NaN	NaN	NaN	11	NaN
1700000407.000	NaN	NaN	3	NaN	NaN
1700000408.000	NaN	NaN	NaN	13	NaN
1700000408.000	NaN	NaN	3	NaN	NaN
1700000409.000	NaN	NaN	NaN	10	NaN
1700000409.000	NaN	NaN	3	NaN	NaN
1700000410.000	NaN	NaN	NaN	12	NaN
1700000410.000	NaN	NaN	3	NaN	NaN
1700000411.000	NaN	NaN	NaN	13	NaN
1700000411.000	NaN	NaN	3	NaN	NaN
1700000412.000	NaN	NaN	NaN	10	NaN
1700000412.000	NaN	NaN	3	NaN	NaN
1700000413.000	NaN	NaN	NaN	12	NaN
1700000413.000	NaN	NaN	3	NaN	NaN
1700000414.000	NaN	NaN	NaN	12	NaN
1700000414.000	NaN	NaN	3	NaN	NaN
1700000415.000	NaN	NaN	NaN	10	NaN
1700000415.000	NaN	NaN	3	NaN	NaN
1700000416.000	NaN	NaN	NaN	12	NaN
1700000416.000	NaN	NaN	3	NaN	NaN
1700000417.000	NaN	NaN	NaN	12	NaN
1700000417.000	NaN	NaN	3	NaN	NaN
1700000418.000	NaN	NaN	NaN	11	NaN
1700000418.000	NaN	NaN	3	NaN	NaN
1700000419.000	NaN	NaN	NaN	12	NaN
1700000419.000	NaN	NaN	3	NaN	NaN
1700000420.000	NaN	NaN	NaN	13	NaN
1700000420.000	NaN	NaN	3	NaN	NaN
1700000421.000	NaN	NaN	NaN	13	NaN
1700000421.000	NaN	NaN	3	NaN	NaN
1700000422.000	NaN	NaN	NaN	11	NaN
1700000422.000	NaN	NaN	3	NaN	NaN
1700000423.000	NaN	NaN	NaN	10	NaN
1700000423.000	NaN	NaN	3	NaN	NaN
1700000424.000	NaN	NaN	NaN	10	NaN
1700000424.000	NaN	NaN	3	NaN	NaN
1700000425.000	NaN	NaN	NaN	10	NaN
1700000425.000	NaN	NaN	3	NaN	NaN
1700000426.000	NaN	NaN	NaN	11	NaN
1700000426.000	NaN	NaN	3	NaN	NaN
1700000427.000	NaN	NaN	NaN	12	NaN
1700000427.000	NaN	NaN	3	NaN	NaN
1700000428.000	NaN	NaN	NaN	9	NaN
1700000428.000	NaN	NaN	3	NaN	NaN
1700000429.000	NaN	NaN	NaN	12	NaN
1700000429.000	NaN	NaN	3	NaN	NaN
1700000430.000	NaN	NaN	NaN	12	NaN
1700000430.000	NaN	NaN	3	NaN	NaN
1700000431.000	NaN	NaN	NaN	10	NaN
1700000431.000	NaN	NaN	3	NaN	NaN
1700000432.000	NaN	NaN	NaN	11	NaN
1700000432.000	NaN	NaN	3	NaN	NaN
1700000433.000	NaN	NaN	NaN	10	NaN
1700000433.000	NaN	NaN	3	NaN	NaN
1700000434.000	NaN	NaN	NaN	12	NaN
1700000434.000	NaN	NaN	3	NaN	NaN
1700000435.000	NaN	NaN	NaN	9	NaN
1700000435.000	NaN	NaN	3	NaN	NaN
1700000436.000	NaN	NaN	NaN	13	NaN
1700000436.000	NaN	NaN	3	NaN	NaN
1700000437.000	NaN	NaN	NaN	12	NaN
1700000437.000	NaN	NaN	3	NaN	NaN
1700000438.000	NaN	NaN	NaN	12	NaN
1700000438.000	NaN	NaN	3	NaN	NaN
1700000439.000	NaN	NaN	NaN	10	NaN
1700000439.000	NaN	NaN	3	NaN	NaN
1700000440.000	NaN	NaN	NaN	13	NaN
1700000440.000	NaN	NaN	3	NaN	NaN
1700000441.000	NaN	NaN	NaN	13	NaN
1700000441.000	NaN	NaN	3	NaN	NaN
1700000442.000	NaN	NaN	NaN	10	NaN
1700000442.000	NaN	NaN	3	NaN	NaN
1700000443.000	NaN	NaN	NaN	12	NaN
1700000443.000	NaN	NaN	3	NaN	NaN
1700000444.000	NaN	NaN	NaN	12	NaN
1700000444.000	NaN	NaN	3	NaN	NaN
1700000445.000	NaN	NaN	NaN	12	NaN
1700000445.000	NaN	NaN	3	NaN	NaN
1700000446.000	NaN	NaN	NaN	12	NaN
1700000446.000	NaN	NaN	3	NaN	NaN
1700000447.000	NaN	NaN	NaN	11	NaN
1700000447.000	NaN	NaN	3	NaN	NaN
1700000448.000	NaN	NaN	NaN	13	NaN
1700000448.000	NaN	NaN	3	NaN	NaN
1700000449.000	NaN	NaN	NaN	13	NaN
1700000449.000	NaN	NaN	3	NaN	NaN
1700000450.000	NaN	NaN	NaN	11	NaN
1700000450.000	NaN	NaN	3	NaN	NaN
1700000451.000	NaN	NaN	NaN	12	NaN
1700000451.000	NaN	NaN	3	NaN	NaN
1700000452.000	NaN	NaN	NaN	11	NaN
1700000452.000	NaN	NaN	3	NaN	NaN
1700000453.000	NaN	NaN	NaN	10	NaN
1700000453.000	NaN	NaN	3	NaN	NaN
1700000454.000	NaN	NaN	NaN	10	NaN
1700000454.000	NaN	NaN	3	NaN	NaN
1700000455.000	NaN	NaN	NaN	10	NaN
1700000455.000	NaN	NaN	3	NaN	NaN
1700000456.000	NaN	NaN	NaN	13	NaN
1700000456.000	NaN	NaN	3	NaN	NaN
1700000457.000	NaN	NaN	NaN	13	NaN
1700000457.000	NaN	NaN	3	NaN	NaN
1700000458.000	NaN	NaN	NaN	9	NaN
1700000458.000	NaN	NaN	3	NaN	NaN
1700000459.000	NaN	NaN	NaN	11	NaN
1700000459.000	NaN	NaN	3	NaN	NaN
1700000460.000	NaN	NaN	NaN	11	NaN
1700000460.000	NaN	NaN	3	NaN	NaN
1700000461.000	NaN	NaN	NaN	9	NaN
1700000461.000	NaN	NaN	3	NaN	NaN
1700000462.000	NaN	NaN	NaN	10	NaN
1700000462.000	NaN	NaN	3	NaN	NaN
1700000463.000	NaN	NaN	NaN	10	NaN
1700000463.000	NaN	NaN	3	NaN	NaN
1700000464.000	NaN	NaN	NaN	12	NaN
1700000464.000	NaN	NaN	3	NaN	NaN
1700000465.000	NaN	NaN	NaN	9	NaN
1700000465.000	NaN	NaN	3	NaN	NaN
1700000466.000	NaN	NaN	NaN	10	NaN
1700000466.000	NaN	NaN	3	NaN	NaN
1700000467.000	NaN	NaN	NaN	11	NaN
1700000467.000	NaN	NaN	3	NaN	NaN
1700000468.000	NaN	NaN	NaN	9	NaN
1700000468.000	NaN	NaN	3	NaN	NaN
1700000469.000	NaN	NaN	NaN	12	NaN
1700000469.000	NaN	NaN	3	NaN	NaN
1700000470.000	NaN	NaN	NaN	11	NaN
1700000470.000	NaN	NaN	3	NaN	NaN
1700000471.000	NaN	NaN	NaN	12	NaN
1700000471.000	NaN	NaN	3	NaN	NaN
1700000472.000	NaN	NaN	NaN	10	NaN
1700000472.000	NaN	NaN	3	NaN	NaN
1700000473.000	NaN	NaN	NaN	10	NaN
1700000473.000	NaN	NaN	3	NaN	NaN
1700000474.000	NaN	NaN	NaN	11	NaN
1700000474.000	NaN	NaN	3	NaN	NaN
1700000475.000	NaN	NaN	NaN	10	NaN
1700000475.000	NaN	NaN	3	NaN	NaN
1700000476.000	NaN	NaN	NaN	11	NaN
1700000476.000	NaN	NaN	3	NaN	NaN
1700000477.000	NaN	NaN	NaN	10	NaN
1700000477.000	NaN	NaN	3	NaN	NaN
1700000478.000	NaN	NaN	NaN	12	NaN
1700000478.000	NaN	NaN	3	NaN	NaN
1700000479.000	NaN	NaN	NaN	12	NaN
1700000479.000	NaN	NaN	3	NaN	NaN
1700000480.000	NaN	NaN	NaN	12	NaN
1700000480.000	NaN	NaN	3	NaN	NaN
1700000481.000	NaN	NaN	NaN	13	NaN
1700000481.000	NaN	NaN	3	NaN	NaN
1700000482.000	NaN	NaN	NaN	11	NaN
1700000482.000	NaN	NaN	3	NaN	NaN
1700000483.000	NaN	NaN	NaN	11	NaN
1700000483.000	NaN	NaN	3	NaN	NaN
1700000484.000	NaN	NaN	NaN	12	NaN
1700000484.000	NaN	NaN	3	NaN	NaN
1700000485.000	NaN	NaN	NaN	12	NaN
1700000485.000	NaN	NaN	3	NaN	NaN
1700000486.000	NaN	NaN	NaN	11	NaN
1700000486.000	NaN	NaN	3	NaN	NaN
1700000487.000	NaN	NaN	NaN	11	NaN
1700000487.000	NaN	NaN	3	NaN	NaN
1700000488.000	NaN	NaN	NaN	10	NaN
1700000488.000	NaN	NaN	3	NaN	NaN
1700000489.000	NaN	NaN	NaN	9	NaN
1700000489.000	NaN	NaN	3	NaN	NaN
1700000490.000	NaN	NaN	NaN	12	NaN
1700000490.000	NaN	NaN	3	NaN	NaN
1700000491.000	NaN	NaN	NaN	9	NaN
1700000491.000	NaN	NaN	3	NaN	NaN
1700000492.000	NaN	NaN	NaN	12	NaN
1700000492.000	NaN	NaN	3	NaN	NaN
1700000493.000	NaN	NaN	NaN	11	NaN
1700000493.000	NaN	NaN	3	NaN	NaN
1700000494.000	NaN	NaN	NaN	13	NaN
1700000494.000	NaN	NaN	3	NaN	NaN
1700000495.000	NaN	NaN	NaN	12	NaN
1700000495.000	NaN	NaN	3	NaN	NaN
1700000496.000	NaN	NaN	NaN	13	NaN
1700000496.000	NaN	NaN	3	NaN	NaN
1700000497.000	NaN	NaN	NaN	10	NaN
1700000497.000	NaN	NaN	3	NaN	NaN
1700000498.000	NaN	NaN	NaN	11	NaN
1700000498.000	NaN	NaN	3	NaN	NaN
1700000499.000	NaN	NaN	NaN	11	NaN
1700000499.000	NaN	NaN	3	NaN	NaN
1700000500.000	NaN	NaN	NaN	10	NaN
1700000500.000	NaN	NaN	3	NaN	NaN
1700000501.000	NaN	NaN	NaN	11	NaN
1700000501.000	NaN	NaN	3	NaN	NaN
1700000502.000	NaN	NaN	NaN	10	NaN
1700000502.000	NaN	NaN	3	NaN	NaN
1700000503.000	NaN	NaN	NaN	11	NaN
1700000503.000	NaN	NaN	3	NaN	NaN
1700000504.000	NaN	NaN	NaN	9	NaN
1700000504.000	NaN	NaN	3	NaN	NaN
1700000505.000	NaN	NaN	NaN	11	NaN
1700000505.000	NaN	NaN	3	NaN	NaN
1700000506.000	NaN	NaN	NaN	11	NaN
1700000506.000	NaN	NaN	3	NaN	NaN
1700000507.000	NaN	NaN	NaN	10	NaN
1700000507.000	NaN	NaN	3	NaN	NaN
1700000508.000	NaN	NaN	NaN	11	NaN
1700000508.000	NaN	NaN	3	NaN	NaN
1700000509.000	NaN	NaN	NaN	12	NaN
1700000509.000	NaN	NaN	3	NaN	NaN
1700000510.000	NaN	NaN	NaN	12	NaN
1700000510.000	NaN	NaN	3	NaN	NaN
1700000511.000	NaN	NaN	NaN	11	NaN
1700000511.000	NaN	NaN	3	NaN	NaN
1700000512.000	NaN	NaN	NaN	12	NaN
1700000512.000	NaN	NaN	3	NaN	NaN
1700000513.000	NaN	NaN	NaN	11	NaN
1700000513.000	NaN	NaN	3	NaN	NaN
1700000514.000	NaN	NaN	NaN	10	NaN
1700000514.000	NaN	NaN	3	NaN	NaN
1700000515.000	NaN	NaN	NaN	9	NaN
1700000515.000	NaN	NaN	3	NaN	NaN
1700000516.000	NaN	NaN	NaN	10	NaN
1700000516.000	NaN	NaN	3	NaN	NaN
1700000517.000	NaN	NaN	NaN	11	NaN
1700000517.000	NaN	NaN	3	NaN	NaN
1700000518.000	NaN	NaN	NaN	13	NaN
1700000518.000	NaN	NaN	3	NaN	NaN
1700000519.000	NaN	NaN	NaN	12	NaN
1700000519.000	NaN	NaN	3	NaN	NaN
1700000520.000	NaN	NaN	NaN	11	NaN
1700000520.000	NaN	NaN	3	NaN	NaN
1700000521.000	NaN	NaN	NaN	13	NaN
1700000521.000	NaN	NaN	3	NaN	NaN
1700000522.000	NaN	NaN	NaN	11	NaN
1700000522.000	NaN	NaN	3	NaN	NaN
1700000523.000	NaN	NaN	NaN	12	NaN
1700000523.000	NaN	NaN	3	NaN	NaN
1700000524.000	NaN	NaN	NaN	11	NaN
1700000524.000	NaN	NaN	3	NaN	NaN
1700000525.000	NaN	NaN	NaN	12	NaN
1700000525.000	NaN	NaN	3	NaN	NaN
1700000526.000	NaN	NaN	NaN	13	NaN
1700000526.000	NaN	NaN	3	NaN	NaN
1700000527.000	NaN	NaN	NaN	10	NaN
1700000527.000	NaN	NaN	3	NaN	NaN
1700000528.000	NaN	NaN	NaN	10	NaN
1700000528.000	NaN	NaN	3	NaN	NaN
1700000529.000	NaN	NaN	NaN	11	NaN
1700000529.000	NaN	NaN	3	NaN	NaN
1700000530.000	NaN	NaN	NaN	11	NaN
1700000530.000	NaN	NaN	3	NaN	NaN
1700000531.000	NaN	NaN	NaN	10	NaN
1700000531.000	NaN	NaN	3	NaN	NaN
1700000532.000	NaN	NaN	NaN	9	NaN
1700000532.000	NaN	NaN	3	NaN	NaN
1700000533.000	NaN	NaN	NaN	11	NaN
1700000533.000	NaN	NaN	3	NaN	NaN
1700000534.000	NaN	NaN	NaN	11	NaN
1700000534.000	NaN	NaN	3	NaN	NaN
1700000535.000	NaN	NaN	NaN	11	NaN
1700000535.000	NaN	NaN	3	NaN	NaN
1700000536.000	NaN	NaN	NaN	12	NaN
1700000536.000	NaN	NaN	3	NaN	NaN
1700000537.000	NaN	NaN	NaN	11	NaN
1700000537.000	NaN	NaN	3	NaN	NaN
1700000538.000	NaN	NaN	NaN	12	NaN
1700000538.000	NaN	NaN	3	NaN	NaN
1700000539.000	NaN	NaN	NaN	13	NaN
1700000539.000	NaN	NaN	3	NaN	NaN
1700000540.000	NaN	NaN	NaN	12	NaN
1700000540.000	NaN	NaN	3	NaN	NaN
1700000541.000	NaN	NaN	NaN	11	NaN
1700000541.000	NaN	NaN	3	NaN	NaN
1700000542.000	NaN	NaN	NaN	12	NaN
1700000542.000	NaN	NaN	3	NaN	NaN
1700000543.000	NaN	NaN	NaN	12	NaN
1700000543.000	NaN	NaN	3	NaN	NaN
1700000544.000	NaN	NaN	NaN	12	NaN
1700000544.000	NaN	NaN	3	NaN	NaN
1700000545.000	NaN	NaN	NaN	12	NaN
1700000545.000	NaN	NaN	3	NaN	NaN
1700000546.000	NaN	NaN	NaN	11	NaN
1700000546.000	NaN	NaN	3	NaN	NaN
1700000547.000	NaN	NaN	NaN	12	NaN
1700000547.000	NaN	NaN	3	NaN	NaN
1700000548.000	NaN	NaN	NaN	12	NaN
1700000548.000	NaN	NaN	3	NaN	NaN
1700000549.000	NaN	NaN	NaN	13	NaN
1700000549.000	NaN	NaN	3	NaN	NaN
1700000550.000	NaN	NaN	NaN	12	NaN
1700000550.000	NaN	NaN	3	NaN	NaN
1700000551.000	NaN	NaN	NaN	12	NaN
1700000551.000	NaN	NaN	3	NaN	NaN
1700000552.000	NaN	NaN	NaN	12	NaN
1700000552.000	NaN	NaN	3	NaN	NaN
1700000553.000	NaN	NaN	NaN	12	NaN
1700000553.000	NaN	NaN	3	NaN	NaN
1700000554.000	NaN	NaN	NaN	11	NaN
1700000554.000	NaN	NaN	3	NaN	NaN
1700000555.000	NaN	NaN	NaN	10	NaN
1700000555.000	NaN	NaN	3	NaN	NaN
1700000556.000	NaN	NaN	NaN	10	NaN
1700000556.000	NaN	NaN	3	NaN	NaN
1700000557.000	NaN	NaN	NaN	12	NaN
1700000557.000	NaN	NaN	3	NaN	NaN
