host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1784103677.262617536	NaN	NaN	NaN	19	NaN
1784103677.267598242	NaN	-3.546	NaN	NaN	NaN
1784103677.272579824	NaN	NaN	NaN	19	NaN
1784103677.277636471	NaN	-0.9	NaN	NaN	NaN
1784103677.282611180	NaN	NaN	NaN	19	NaN
1784103688.176922896	NaN	1.671	NaN	NaN	NaN
1784103688.182096924	NaN	NaN	NaN	19	NaN
1784103688.187465477	NaN	-3.287	NaN	NaN	NaN
1784103688.192517739	NaN	NaN	NaN	18	NaN
1784103688.197622745	NaN	-0.338	NaN	NaN	NaN
1784103688.202843065	NaN	NaN	NaN	20	NaN
1784103688.207919429	NaN	2.259	NaN	NaN	NaN
1784103688.213069465	NaN	NaN	NaN	20	NaN
1784103688.218344893	NaN	-3.13	NaN	NaN	NaN
1784103688.223660279	NaN	NaN	NaN	19	NaN
1784103688.228810273	NaN	-0.742	NaN	NaN	NaN
1784103688.233963810	NaN	NaN	NaN	19	NaN
1784103688.239408564	NaN	1.852	NaN	NaN	NaN
1784103688.244513622	NaN	NaN	NaN	18	NaN
1784103688.249542772	NaN	-3.187	NaN	NaN	NaN
1784103688.254618282	NaN	NaN	NaN	18	NaN
1784103688.259845374	NaN	-0.611	NaN	NaN	NaN
1784103688.264904696	NaN	NaN	NaN	18	NaN
1784103688.270029503	NaN	1.849	NaN	NaN	NaN
1784103688.275124631	NaN	NaN	NaN	18	NaN
1784103688.280247375	NaN	-2.977	NaN	NaN	NaN
1784103688.285327693	NaN	NaN	NaN	19	NaN
1784103701.177662464	NaN	0.147	NaN	NaN	NaN
1784103701.182829133	NaN	NaN	NaN	19	NaN
1784103701.187901873	NaN	3.476	NaN	NaN	NaN
1784103701.192998374	NaN	NaN	NaN	17	NaN
1784103701.198123324	NaN	-1.424	NaN	NaN	NaN
1784103701.203301303	NaN	NaN	NaN	19	NaN
1784103701.208571348	NaN	1.548	NaN	NaN	NaN
1784103701.213859200	NaN	NaN	NaN	20	NaN
1784103701.218910364	NaN	-3.576	NaN	NaN	NaN
1784103701.224015255	NaN	NaN	NaN	21	NaN
1784103701.229170145	NaN	-0.615	NaN	NaN	NaN
1784103701.234467797	NaN	NaN	NaN	18	NaN
1784103701.239595075	NaN	2.578	NaN	NaN	NaN
1784103701.244743462	NaN	NaN	NaN	19	NaN
1784103701.249827547	NaN	-2.188	NaN	NaN	NaN
1784103701.254924689	NaN	NaN	NaN	20	NaN
1784103701.259925322	NaN	0.535	NaN	NaN	NaN
1784103701.265042002	NaN	NaN	NaN	19	NaN
1784103701.270096883	NaN	3.758	NaN	NaN	NaN
1784103701.275226763	NaN	NaN	NaN	18	NaN
1784103701.280237927	NaN	-1.035	NaN	NaN	NaN
1784103701.285196588	NaN	NaN	NaN	18	NaN
1784103701.290098398	NaN	2.082	NaN	NaN	NaN
1784103701.295079646	NaN	NaN	NaN	19	NaN
1784103701.300040636	NaN	-2.65	NaN	NaN	NaN
1784103713.186548132	NaN	NaN	NaN	19	NaN
1784103713.191670781	NaN	-0.001	NaN	NaN	NaN
1784103713.196869577	NaN	NaN	NaN	19	NaN
1784103713.202054424	NaN	2.883	NaN	NaN	NaN
1784103713.207152792	NaN	NaN	NaN	17	NaN
1784103713.214475747	NaN	-2.091	NaN	NaN	NaN
1784103713.219637302	NaN	NaN	NaN	19	NaN
1784103713.224707255	NaN	1.16	NaN	NaN	NaN
1784103713.229654744	NaN	NaN	NaN	18	NaN
1784103713.234708875	NaN	-3.124	NaN	NaN	NaN
1784103713.239647254	NaN	NaN	NaN	19	NaN
1784103713.244576909	NaN	-0.068	NaN	NaN	NaN
1784103713.249445694	NaN	NaN	NaN	19	NaN
1784103713.254420015	NaN	3.41	NaN	NaN	NaN
1784103713.259353253	NaN	NaN	NaN	19	NaN
1784103713.264309933	NaN	-1.242	NaN	NaN	NaN
1784103713.269237909	NaN	NaN	NaN	19	NaN
1784103713.274102253	NaN	2.318	NaN	NaN	NaN
1784103713.279101281	NaN	NaN	NaN	19	NaN
1784103713.284011998	NaN	-2.636	NaN	NaN	NaN
1784103713.289008572	NaN	NaN	NaN	18	NaN
1784103713.293837895	NaN	0.642	NaN	NaN	NaN
1784103713.298800742	NaN	NaN	NaN	19	NaN
1784103713.303708671	NaN	3.754	NaN	NaN	NaN
1784103713.308683737	NaN	NaN	NaN	17	NaN
1784103725.181751544	NaN	-0.967	NaN	NaN	NaN
1784103725.186962137	NaN	NaN	NaN	19	NaN
1784103725.192091785	NaN	2.394	NaN	NaN	NaN
1784103725.197232036	NaN	NaN	NaN	19	NaN
1784103725.202438918	NaN	-2.124	NaN	NaN	NaN
1784103725.207458260	NaN	NaN	NaN	20	NaN
1784103725.212440917	NaN	1.639	NaN	NaN	NaN
1784103725.217565193	NaN	NaN	NaN	17	NaN
1784103725.222478896	NaN	-2.9	NaN	NaN	NaN
1784103725.227407669	NaN	NaN	NaN	21	NaN
1784103725.232338006	NaN	0.294	NaN	NaN	NaN
1784103725.237295021	NaN	NaN	NaN	20	NaN
1784103725.242277276	NaN	3.497	NaN	NaN	NaN
1784103725.247145413	NaN	NaN	NaN	21	NaN
1784103725.252015826	NaN	-1.022	NaN	NaN	NaN
1784103725.256993308	NaN	NaN	NaN	23	NaN
1784103725.261870574	NaN	2.092	NaN	NaN	NaN
1784103725.266869691	NaN	NaN	NaN	20	NaN
1784103725.271780840	NaN	-2.3	NaN	NaN	NaN
1784103725.276719123	NaN	NaN	NaN	20	NaN
1784103725.281558106	NaN	0.669	NaN	NaN	NaN
1784103725.286466434	NaN	NaN	NaN	20	NaN
1784103725.291404795	NaN	-3.847	NaN	NaN	NaN
1784103725.296467976	NaN	NaN	NaN	21	NaN
1784103737.214028163	NaN	-0.757	NaN	NaN	NaN
1784103737.219295419	NaN	NaN	NaN	21	NaN
1784103737.224483985	NaN	2.345	NaN	NaN	NaN
1784103737.229563782	NaN	NaN	NaN	21	NaN
1784103737.234639822	NaN	-1.495	NaN	NaN	NaN
1784103737.239754166	NaN	NaN	NaN	21	NaN
1784103737.244861296	NaN	2.234	NaN	NaN	NaN
1784103737.250063719	NaN	NaN	NaN	21	NaN
1784103737.255251590	NaN	-1.516	NaN	NaN	NaN
1784103737.260338655	NaN	NaN	NaN	23	NaN
1784103737.265581954	NaN	-1.109	NaN	NaN	NaN
1784103737.270720843	NaN	NaN	NaN	22	NaN
1784103737.275779283	NaN	0.661	NaN	NaN	NaN
1784103737.280848267	NaN	NaN	NaN	21	NaN
1784103737.285978666	NaN	-2.116	NaN	NaN	NaN
1784103737.291068412	NaN	NaN	NaN	10	NaN
1784103737.296069626	NaN	-1.036	NaN	NaN	NaN
1784103737.301136683	NaN	NaN	NaN	21	NaN
1784103737.306068167	NaN	0.506	NaN	NaN	NaN
1784103737.311232057	NaN	NaN	NaN	20	NaN
1784103737.316577313	NaN	3.431	NaN	NaN	NaN
1784103737.321625888	NaN	NaN	NaN	22	NaN
1784103737.326671390	NaN	-1.223	NaN	NaN	NaN
1784103737.331822582	NaN	NaN	NaN	8	NaN
1784103745.186922230	NaN	0.609	NaN	NaN	NaN
1784103745.192063865	NaN	NaN	NaN	7	NaN
1784103745.197026384	NaN	3.472	NaN	NaN	NaN
1784103745.202316338	NaN	NaN	NaN	6	NaN
1784103745.207461825	NaN	-1.283	NaN	NaN	NaN
1784103745.212666607	NaN	NaN	NaN	3	NaN
1784103745.217844876	NaN	0.582	NaN	NaN	NaN
1784103745.223075997	NaN	NaN	NaN	5	NaN
1784103745.228219314	NaN	-2.062	NaN	NaN	NaN
1784103745.233483649	NaN	NaN	NaN	6	NaN
1784103745.238586276	NaN	1.853	NaN	NaN	NaN
1784103745.243612523	NaN	NaN	NaN	6	NaN
1784103745.248634906	NaN	2.354	NaN	NaN	NaN
1784103745.253630681	NaN	NaN	NaN	4	NaN
1784103745.258496964	NaN	0.689	NaN	NaN	NaN
1784103745.263436339	NaN	NaN	NaN	7	NaN
1784103756.210236317	NaN	0.192	NaN	NaN	NaN
1784103756.217550320	NaN	NaN	NaN	22	NaN
1784103756.222628448	NaN	0.111	NaN	NaN	NaN
1784103756.227889507	NaN	NaN	NaN	22	NaN
1784103756.233081675	NaN	-1.561	NaN	NaN	NaN
1784103756.238208145	NaN	NaN	NaN	22	NaN
1784103756.243344686	NaN	0.599	NaN	NaN	NaN
1784103756.248561438	NaN	NaN	NaN	19	NaN
1784103756.253800426	NaN	3.148	NaN	NaN	NaN
1784103756.258957081	NaN	NaN	NaN	18	NaN
1784103756.264148295	NaN	-0.643	NaN	NaN	NaN
1784103756.269207941	NaN	NaN	NaN	20	NaN
1784103756.274224169	NaN	-3.002	NaN	NaN	NaN
1784103756.279232965	NaN	NaN	NaN	22	NaN
1784103756.284280616	NaN	2.767	NaN	NaN	NaN
1784103756.289311988	NaN	NaN	NaN	21	NaN
1784103756.294315552	NaN	0.109	NaN	NaN	NaN
1784103756.299457245	NaN	NaN	NaN	22	NaN
1784103756.304515630	NaN	-2.502	NaN	NaN	NaN
1784103756.309674733	NaN	NaN	NaN	22	NaN
1784103756.314795522	NaN	2.871	NaN	NaN	NaN
1784103756.319959134	NaN	NaN	NaN	22	NaN
1784103769.209949710	NaN	0.98	NaN	NaN	NaN
1784103769.216572947	NaN	NaN	NaN	23	NaN
1784103769.221688008	NaN	-1.72	NaN	NaN	NaN
1784103769.226912292	NaN	NaN	NaN	23	NaN
1784103769.232097794	NaN	3.454	NaN	NaN	NaN
1784103769.237209548	NaN	NaN	NaN	22	NaN
1784103769.242321945	NaN	0.667	NaN	NaN	NaN
1784103769.247528208	NaN	NaN	NaN	21	NaN
1784103769.252663104	NaN	-2.38	NaN	NaN	NaN
1784103769.257815960	NaN	NaN	NaN	20	NaN
1784103769.263138855	NaN	2.564	NaN	NaN	NaN
1784103769.268264973	NaN	NaN	NaN	21	NaN
1784103769.273439848	NaN	-1.433	NaN	NaN	NaN
1784103769.278620974	NaN	NaN	NaN	22	NaN
1784103769.283748166	NaN	2.934	NaN	NaN	NaN
1784103769.288840703	NaN	NaN	NaN	23	NaN
1784103769.293817412	NaN	-0.368	NaN	NaN	NaN
1784103769.298818850	NaN	NaN	NaN	24	NaN
1784103769.303794257	NaN	3.516	NaN	NaN	NaN
1784103769.308773301	NaN	NaN	NaN	23	NaN
1784103769.313850479	NaN	-0.412	NaN	NaN	NaN
1784103769.318920838	NaN	NaN	NaN	22	NaN
1784103769.324021624	NaN	-3.632	NaN	NaN	NaN
1784103769.329037076	NaN	NaN	NaN	21	NaN
1784103769.334004486	NaN	0.237	NaN	NaN	NaN
1784103780.180903650	NaN	NaN	NaN	21	NaN
1784103780.186024437	NaN	-3.61	NaN	NaN	NaN
1784103780.190945567	NaN	NaN	NaN	21	NaN
1784103780.195953687	NaN	0.484	NaN	NaN	NaN
1784103780.201154889	NaN	NaN	NaN	21	NaN
1784103780.206683408	NaN	-2.889	NaN	NaN	NaN
1784103780.211796547	NaN	NaN	NaN	19	NaN
1784103780.216980249	NaN	1.86	NaN	NaN	NaN
1784103780.222106334	NaN	NaN	NaN	22	NaN
1784103780.227071748	NaN	-1.874	NaN	NaN	NaN
1784103780.232134098	NaN	NaN	NaN	20	NaN
1784103780.237071911	NaN	2.616	NaN	NaN	NaN
1784103780.241959407	NaN	NaN	NaN	20	NaN
1784103780.246925355	NaN	-0.612	NaN	NaN	NaN
1784103780.252036439	NaN	NaN	NaN	22	NaN
1784103780.257089932	NaN	-3.388	NaN	NaN	NaN
1784103780.262109557	NaN	NaN	NaN	20	NaN
1784103780.267153109	NaN	1.348	NaN	NaN	NaN
1784103780.272199439	NaN	NaN	NaN	20	NaN
1784103780.277240991	NaN	-1.433	NaN	NaN	NaN
1784103780.282242545	NaN	NaN	NaN	20	NaN
1784103780.287263761	NaN	3.205	NaN	NaN	NaN
1784103780.292395237	NaN	NaN	NaN	20	NaN
1784103793.180674346	NaN	0.089	NaN	NaN	NaN
1784103793.187803919	NaN	NaN	NaN	18	NaN
1784103793.192891668	NaN	-2.691	NaN	NaN	NaN
1784103793.198125145	NaN	NaN	NaN	18	NaN
1784103793.203272291	NaN	2.346	NaN	NaN	NaN
1784103793.208427483	NaN	NaN	NaN	18	NaN
1784103793.213630998	NaN	-0.421	NaN	NaN	NaN
1784103793.218800130	NaN	NaN	NaN	18	NaN
1784103793.223841005	NaN	-3.406	NaN	NaN	NaN
1784103793.228853160	NaN	NaN	NaN	19	NaN
1784103793.233846540	NaN	1.812	NaN	NaN	NaN
1784103793.238794497	NaN	NaN	NaN	19	NaN
1784103793.243857145	NaN	-0.994	NaN	NaN	NaN
1784103793.248764763	NaN	NaN	NaN	19	NaN
1784103793.253684572	NaN	-3.694	NaN	NaN	NaN
1784103793.258594996	NaN	NaN	NaN	19	NaN
1784103793.263479588	NaN	1.291	NaN	NaN	NaN
1784103793.268345052	NaN	NaN	NaN	18	NaN
1784103793.273238988	NaN	-1.248	NaN	NaN	NaN
1784103793.278114874	NaN	NaN	NaN	18	NaN
1784103793.283005058	NaN	-3.865	NaN	NaN	NaN
1784103793.288020618	NaN	NaN	NaN	19	NaN
1784103793.292871558	NaN	0.624	NaN	NaN	NaN
1784103793.297810908	NaN	NaN	NaN	19	NaN
1784103793.302701353	NaN	-1.719	NaN	NaN	NaN
1784103805.188897291	NaN	NaN	NaN	20	NaN
1784103805.193928071	NaN	3.55	NaN	NaN	NaN
1784103805.199184745	NaN	NaN	NaN	19	NaN
1784103805.206540022	NaN	0.46	NaN	NaN	NaN
1784103805.211579909	NaN	NaN	NaN	19	NaN
1784103805.216883220	NaN	-1.944	NaN	NaN	NaN
1784103805.222047622	NaN	NaN	NaN	18	NaN
1784103805.227186257	NaN	3.427	NaN	NaN	NaN
1784103805.232421213	NaN	NaN	NaN	18	NaN
1784103805.237327922	NaN	1.15	NaN	NaN	NaN
1784103805.242295670	NaN	NaN	NaN	19	NaN
1784103805.247207849	NaN	-0.863	NaN	NaN	NaN
1784103805.252114044	NaN	NaN	NaN	18	NaN
1784103805.257241688	NaN	-3.413	NaN	NaN	NaN
1784103805.262253136	NaN	NaN	NaN	18	NaN
1784103805.267301890	NaN	2.442	NaN	NaN	NaN
1784103805.272463716	NaN	NaN	NaN	18	NaN
1784103805.277483133	NaN	-0.037	NaN	NaN	NaN
1784103805.282666649	NaN	NaN	NaN	19	NaN
1784103805.287718531	NaN	-1.879	NaN	NaN	NaN
1784103805.292777509	NaN	NaN	NaN	20	NaN
1784103805.297806217	NaN	-3.585	NaN	NaN	NaN
1784103805.302884551	NaN	NaN	NaN	17	NaN
1784103805.307931382	NaN	1.895	NaN	NaN	NaN
1784103805.313036101	NaN	NaN	NaN	20	NaN
1784103818.177416651	NaN	-0.088	NaN	NaN	NaN
1784103818.182745552	NaN	NaN	NaN	19	NaN
1784103818.187774624	NaN	-2.255	NaN	NaN	NaN
1784103818.192836455	NaN	NaN	NaN	20	NaN
1784103818.198068254	NaN	-3.857	NaN	NaN	NaN
1784103818.203555275	NaN	NaN	NaN	20	NaN
1784103818.208937193	NaN	2.204	NaN	NaN	NaN
1784103818.214159284	NaN	NaN	NaN	20	NaN
1784103818.219253994	NaN	0.373	NaN	NaN	NaN
1784103818.224335557	NaN	NaN	NaN	20	NaN
1784103818.230032465	NaN	-1.257	NaN	NaN	NaN
1784103818.235275729	NaN	NaN	NaN	21	NaN
1784103818.240423911	NaN	-3.426	NaN	NaN	NaN
1784103818.245557888	NaN	NaN	NaN	22	NaN
1784103818.250626706	NaN	2.446	NaN	NaN	NaN
1784103818.255666476	NaN	NaN	NaN	21	NaN
1784103818.260746744	NaN	0.611	NaN	NaN	NaN
1784103818.265807313	NaN	NaN	NaN	20	NaN
1784103818.270813038	NaN	-0.835	NaN	NaN	NaN
1784103818.275735314	NaN	NaN	NaN	21	NaN
1784103818.280634107	NaN	-2.373	NaN	NaN	NaN
1784103818.285506369	NaN	NaN	NaN	21	NaN
1784103818.290395650	NaN	3.387	NaN	NaN	NaN
1784103818.295267499	NaN	NaN	NaN	20	NaN
1784103818.300225577	NaN	1.777	NaN	NaN	NaN
1784103830.185909092	NaN	NaN	NaN	21	NaN
1784103830.191060522	NaN	0.176	NaN	NaN	NaN
1784103830.196243047	NaN	NaN	NaN	21	NaN
1784103830.201408590	NaN	-1.688	NaN	NaN	NaN
1784103830.206508351	NaN	NaN	NaN	22	NaN
1784103830.211694886	NaN	-3.206	NaN	NaN	NaN
1784103830.216880718	NaN	NaN	NaN	21	NaN
1784103830.221911907	NaN	3.438	NaN	NaN	NaN
1784103830.227060353	NaN	NaN	NaN	21	NaN
1784103830.232177640	NaN	1.963	NaN	NaN	NaN
1784103830.237595945	NaN	NaN	NaN	22	NaN
1784103830.242674436	NaN	1.243	NaN	NaN	NaN
1784103830.247795322	NaN	NaN	NaN	21	NaN
1784103830.252866751	NaN	-0.027	NaN	NaN	NaN
1784103830.257884213	NaN	NaN	NaN	21	NaN
1784103830.262910458	NaN	-1.695	NaN	NaN	NaN
1784103830.268046453	NaN	NaN	NaN	22	NaN
1784103830.272922513	NaN	-2.835	NaN	NaN	NaN
1784103830.278022571	NaN	NaN	NaN	21	NaN
1784103830.283100559	NaN	3.589	NaN	NaN	NaN
1784103830.288191718	NaN	NaN	NaN	20	NaN
1784103830.293183525	NaN	3.036	NaN	NaN	NaN
1784103830.298202797	NaN	NaN	NaN	21	NaN
1784103830.303310623	NaN	2.425	NaN	NaN	NaN
1784103830.308358032	NaN	NaN	NaN	20	NaN
1784103843.183968423	NaN	1.81	NaN	NaN	NaN
1784103843.189151916	NaN	NaN	NaN	21	NaN
1784103843.194371140	NaN	0.644	NaN	NaN	NaN
1784103843.199509078	NaN	NaN	NaN	21	NaN
1784103843.204608422	NaN	-0.37	NaN	NaN	NaN
1784103843.209729099	NaN	NaN	NaN	22	NaN
1784103843.214845595	NaN	-0.918	NaN	NaN	NaN
1784103843.219966087	NaN	NaN	NaN	21	NaN
1784103843.225156582	NaN	-1.554	NaN	NaN	NaN
1784103843.230448297	NaN	NaN	NaN	22	NaN
1784103843.235543910	NaN	-2.549	NaN	NaN	NaN
1784103843.240703207	NaN	NaN	NaN	22	NaN
1784103843.245901191	NaN	-2.818	NaN	NaN	NaN
1784103843.251042612	NaN	NaN	NaN	20	NaN
1784103843.256068030	NaN	-3.388	NaN	NaN	NaN
1784103843.261127483	NaN	NaN	NaN	20	NaN
1784103843.266198074	NaN	3.523	NaN	NaN	NaN
1784103843.271228619	NaN	NaN	NaN	21	NaN
1784103843.276306704	NaN	2.838	NaN	NaN	NaN
1784103843.281514452	NaN	NaN	NaN	21	NaN
1784103843.286528066	NaN	2.214	NaN	NaN	NaN
1784103843.291603279	NaN	NaN	NaN	20	NaN
1784103843.296747891	NaN	1.507	NaN	NaN	NaN
1784103843.301888583	NaN	NaN	NaN	20	NaN
1784103843.306894253	NaN	1.503	NaN	NaN	NaN
1784103855.181193784	NaN	NaN	NaN	20	NaN
1784103855.186293498	NaN	0.943	NaN	NaN	NaN
1784103855.191463830	NaN	NaN	NaN	21	NaN
1784103855.196736471	NaN	0.786	NaN	NaN	NaN
1784103855.201878375	NaN	NaN	NaN	21	NaN
1784103855.207081506	NaN	0.146	NaN	NaN	NaN
1784103855.212212587	NaN	NaN	NaN	20	NaN
1784103855.217299105	NaN	-0.405	NaN	NaN	NaN
1784103855.222425514	NaN	NaN	NaN	19	NaN
1784103855.227528736	NaN	-0.032	NaN	NaN	NaN
1784103855.232536739	NaN	NaN	NaN	20	NaN
1784103855.237526749	NaN	0.401	NaN	NaN	NaN
1784103855.242501567	NaN	NaN	NaN	21	NaN
1784103855.247470937	NaN	0.283	NaN	NaN	NaN
1784103855.252434651	NaN	NaN	NaN	20	NaN
1784103855.257322431	NaN	0.44	NaN	NaN	NaN
1784103855.262288786	NaN	NaN	NaN	21	NaN
1784103855.267232781	NaN	-0.008	NaN	NaN	NaN
1784103855.272110352	NaN	NaN	NaN	19	NaN
1784103855.276903578	NaN	0.342	NaN	NaN	NaN
1784103855.281844355	NaN	NaN	NaN	19	NaN
1784103855.286799519	NaN	0.685	NaN	NaN	NaN
1784103855.291713891	NaN	NaN	NaN	20	NaN
1784103855.296582663	NaN	0.442	NaN	NaN	NaN
1784103855.301499070	NaN	NaN	NaN	21	NaN
1784103868.195018313	NaN	0.017	NaN	NaN	NaN
1784103868.200246813	NaN	NaN	NaN	20	NaN
1784103868.205336242	NaN	-0.69	NaN	NaN	NaN
1784103868.210614331	NaN	NaN	NaN	21	NaN
1784103868.215734217	NaN	-0.46	NaN	NaN	NaN
1784103868.220797535	NaN	NaN	NaN	22	NaN
1784103868.225752012	NaN	-0.3	NaN	NaN	NaN
1784103868.230825856	NaN	NaN	NaN	22	NaN
1784103868.235738210	NaN	-0.218	NaN	NaN	NaN
1784103868.240642179	NaN	NaN	NaN	21	NaN
1784103868.245698331	NaN	0.04	NaN	NaN	NaN
1784103868.250564451	NaN	NaN	NaN	21	NaN
1784103868.255459080	NaN	0.654	NaN	NaN	NaN
1784103868.260463505	NaN	NaN	NaN	20	NaN
1784103868.265613929	NaN	1.225	NaN	NaN	NaN
1784103868.270634957	NaN	NaN	NaN	18	NaN
1784103868.275641452	NaN	1.711	NaN	NaN	NaN
1784103868.280647130	NaN	NaN	NaN	22	NaN
1784103868.285642957	NaN	2.483	NaN	NaN	NaN
1784103868.290656710	NaN	NaN	NaN	21	NaN
1784103868.295738563	NaN	3.096	NaN	NaN	NaN
1784103868.300795007	NaN	NaN	NaN	19	NaN
1784103868.305939139	NaN	-4.005	NaN	NaN	NaN
1784103868.311079797	NaN	NaN	NaN	19	NaN
1784103868.316078000	NaN	-3.549	NaN	NaN	NaN
1784103880.222258285	NaN	NaN	NaN	19	NaN
1784103880.227680024	NaN	-2.658	NaN	NaN	NaN
1784103880.232864994	NaN	NaN	NaN	20	NaN
1784103880.238047704	NaN	-2.13	NaN	NaN	NaN
1784103880.243325009	NaN	NaN	NaN	22	NaN
1784103880.248631218	NaN	-1.495	NaN	NaN	NaN
1784103880.253792624	NaN	NaN	NaN	19	NaN
1784103880.259086557	NaN	-1.075	NaN	NaN	NaN
1784103880.264390524	NaN	NaN	NaN	20	NaN
1784103880.269525592	NaN	-0.27	NaN	NaN	NaN
1784103880.274674375	NaN	NaN	NaN	18	NaN
1784103880.279803587	NaN	0.639	NaN	NaN	NaN
1784103880.284956634	NaN	NaN	NaN	19	NaN
1784103880.290165356	NaN	1.452	NaN	NaN	NaN
1784103880.295317750	NaN	NaN	NaN	20	NaN
1784103880.300526483	NaN	2.094	NaN	NaN	NaN
1784103880.305627128	NaN	NaN	NaN	19	NaN
1784103880.310783327	NaN	2.911	NaN	NaN	NaN
1784103880.315853755	NaN	NaN	NaN	20	NaN
1784103880.320752762	NaN	-3.999	NaN	NaN	NaN
1784103880.325745024	NaN	NaN	NaN	19	NaN
1784103880.330776617	NaN	-3.14	NaN	NaN	NaN
1784103880.335797627	NaN	NaN	NaN	20	NaN
1784103880.340762687	NaN	-1.991	NaN	NaN	NaN
1784103880.345759921	NaN	NaN	NaN	20	NaN
1784103893.174291136	NaN	-1.137	NaN	NaN	NaN
1784103893.179593731	NaN	NaN	NaN	19	NaN
1784103893.184878603	NaN	-0.254	NaN	NaN	NaN
1784103893.190106209	NaN	NaN	NaN	19	NaN
1784103893.195255099	NaN	0.962	NaN	NaN	NaN
1784103893.200431926	NaN	NaN	NaN	20	NaN
1784103893.205643619	NaN	2.44	NaN	NaN	NaN
1784103893.210671265	NaN	NaN	NaN	19	NaN
1784103893.215552703	NaN	-3.963	NaN	NaN	NaN
1784103893.220611829	NaN	NaN	NaN	18	NaN
1784103893.225617455	NaN	-2.472	NaN	NaN	NaN
1784103893.230700090	NaN	NaN	NaN	19	NaN
1784103893.235669523	NaN	-1.032	NaN	NaN	NaN
1784103893.240639245	NaN	NaN	NaN	20	NaN
1784103893.245640364	NaN	0.37	NaN	NaN	NaN
1784103893.250592428	NaN	NaN	NaN	19	NaN
1784103893.255495895	NaN	2.144	NaN	NaN	NaN
1784103893.260468880	NaN	NaN	NaN	19	NaN
1784103893.265491947	NaN	3.625	NaN	NaN	NaN
1784103893.270619360	NaN	NaN	NaN	20	NaN
1784103893.275737457	NaN	-2.268	NaN	NaN	NaN
1784103893.280812780	NaN	NaN	NaN	14	NaN
1784103893.286028172	NaN	-0.382	NaN	NaN	NaN
1784103893.291197974	NaN	NaN	NaN	20	NaN
1784103893.296297400	NaN	1.376	NaN	NaN	NaN
1784103905.216149103	NaN	NaN	NaN	20	NaN
1784103905.221198860	NaN	3.335	NaN	NaN	NaN
1784103905.226531208	NaN	NaN	NaN	19	NaN
1784103905.231611153	NaN	-2.395	NaN	NaN	NaN
1784103905.236733778	NaN	NaN	NaN	18	NaN
1784103905.242016230	NaN	-0.795	NaN	NaN	NaN
1784103905.247202543	NaN	NaN	NaN	19	NaN
1784103905.252255236	NaN	0.871	NaN	NaN	NaN
1784103905.257258007	NaN	NaN	NaN	20	NaN
1784103905.262281697	NaN	2.479	NaN	NaN	NaN
1784103905.267427707	NaN	NaN	NaN	20	NaN
1784103905.272339557	NaN	-3.529	NaN	NaN	NaN
1784103905.277324747	NaN	NaN	NaN	21	NaN
1784103905.282269161	NaN	-1.154	NaN	NaN	NaN
1784103905.287263955	NaN	NaN	NaN	21	NaN
1784103905.292246833	NaN	0.502	NaN	NaN	NaN
1784103905.297290653	NaN	NaN	NaN	20	NaN
1784103905.302439928	NaN	1.951	NaN	NaN	NaN
1784103905.307424710	NaN	NaN	NaN	20	NaN
1784103905.312458769	NaN	-3.54	NaN	NaN	NaN
1784103905.317574151	NaN	NaN	NaN	21	NaN
1784103905.322677307	NaN	-1.65	NaN	NaN	NaN
1784103905.327887904	NaN	NaN	NaN	22	NaN
1784103905.333042413	NaN	0.246	NaN	NaN	NaN
1784103905.338429974	NaN	NaN	NaN	21	NaN
1784103917.196519014	NaN	2.133	NaN	NaN	NaN
1784103917.201712919	NaN	NaN	NaN	23	NaN
1784103917.206820512	NaN	-2.402	NaN	NaN	NaN
1784103917.212064530	NaN	NaN	NaN	23	NaN
1784103917.217140541	NaN	0.48	NaN	NaN	NaN
1784103917.222222414	NaN	NaN	NaN	21	NaN
1784103917.227455805	NaN	3.37	NaN	NaN	NaN
1784103917.232597275	NaN	NaN	NaN	21	NaN
1784103917.237668356	NaN	-1.293	NaN	NaN	NaN
1784103917.242815735	NaN	NaN	NaN	21	NaN
1784103917.247891583	NaN	2.445	NaN	NaN	NaN
1784103917.253072513	NaN	NaN	NaN	21	NaN
1784103917.258127786	NaN	-2.965	NaN	NaN	NaN
1784103917.263174503	NaN	NaN	NaN	20	NaN
1784103917.268224200	NaN	0.236	NaN	NaN	NaN
1784103917.273205958	NaN	NaN	NaN	21	NaN
1784103917.278143176	NaN	3.265	NaN	NaN	NaN
1784103917.283127017	NaN	NaN	NaN	20	NaN
1784103917.288058877	NaN	-0.99	NaN	NaN	NaN
1784103917.292960476	NaN	NaN	NaN	19	NaN
1784103917.298027649	NaN	1.168	NaN	NaN	NaN
1784103917.303104376	NaN	NaN	NaN	19	NaN
1784103917.308139290	NaN	-4.005	NaN	NaN	NaN
1784103917.313206452	NaN	NaN	NaN	20	NaN
1784103930.178843451	NaN	-1.486	NaN	NaN	NaN
1784103930.184002678	NaN	NaN	NaN	19	NaN
1784103930.189496713	NaN	1.593	NaN	NaN	NaN
1784103930.194678493	NaN	NaN	NaN	20	NaN
1784103930.199772548	NaN	-3.056	NaN	NaN	NaN
1784103930.204789143	NaN	NaN	NaN	20	NaN
1784103930.209797932	NaN	0.103	NaN	NaN	NaN
1784103930.214751058	NaN	NaN	NaN	19	NaN
1784103930.219600279	NaN	2.848	NaN	NaN	NaN
